wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
8,1,0,6,14,26,2,0,7,1.0,39,1.0,2,0.0,0.392857143,0,0,3.5,1,0.75,False,False,0.03981657426669353,False,0.02145558457066864,False,0.02177604024850133,False,0.0,False,0.0,False,0.0,False,0.4889145084292799,False,0.3419669190466402,False,0.3156230212112378,FMeasure_Voting_Pred
2,4,0,4,5,1,1,0,2,2.0,36,0.0,0,0.975609756,0.666666667,1,1,17.0,1,0.5,False,False,0.004947978775177365,False,0.006457089613071729,False,0.006896400794963555,False,0.0,False,0.0,False,0.0,False,0.4729693373943907,False,0.4587184549649504,False,0.4378107397549653,FMeasure_Voting_Pred
56,1,0,49,89,1310,40,0,56,0.956473829,583,1.0,24,0.0,0.1375,0,0,8.821428571,5,1.1964,False,True,0.988804429151396,True,0.988463303532336,True,0.7733412523340113,False,0.4,False,0.5,False,0.3,False,0.4983149844242761,True,0.5070743735375639,False,0.491608247307156,FMeasure_Voting_Pred
4,5,1,0,8,6,0,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.0011827940155991114,False,0.004614541830102451,False,0.0033894313024375386,False,0.0,False,0.0,False,0.0,False,0.31164925697354817,False,0.3338777092362845,False,0.3247525154099592,FMeasure_Voting_Pred
3,2,0,3,8,3,3,0,3,1.5,73,0.0,0,0.9375,0.833333333,0,0,22.0,3,1.0,False,False,0.007438060743545467,False,0.005637778371447165,False,0.0035443628126278852,False,0.0,False,0.0,False,0.0,False,0.466112338486997,False,0.4675765688574872,False,0.4627762845916065,FMeasure_Voting_Pred
16,1,2,38,91,58,23,0,13,0.7777777779999999,717,0.8888888890000001,7,0.0,0.28,0,0,43.25,15,1.9375,True,True,0.7960778577096352,True,0.7915611857997636,False,0.35153154202492337,False,0.5,True,0.6,False,0.3,False,0.493937213446645,True,0.5040837106198145,False,0.4941775210953999,FMeasure_Voting_Pred
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0076951771720673735,False,0.003217211883739995,False,0.0023404552352016854,False,0.0,False,0.0,False,0.0,False,0.4769224268841044,False,0.18121251901146576,False,0.17224819335178873,FMeasure_Voting_Pred
10,3,0,3,24,3,1,0,10,0.481481481,114,1.0,0,0.428571429,0.211111111,1,1,10.1,3,1.0,False,False,0.024787264069064292,False,0.028508567223661768,False,0.042146643901874926,False,0.0,False,0.0,False,0.0,False,0.4767690013953851,False,0.4820143741009897,False,0.4762730392050585,FMeasure_Voting_Pred
3,2,0,2,7,3,2,0,3,1.5,30,0.0,0,0.9375,0.833333333,0,0,8.666666667000001,3,1.0,False,False,0.007438060743545467,False,0.005445660941840341,False,0.0034179896005081703,False,0.0,False,0.0,False,0.0,False,0.466112338486997,False,0.4675765688574872,False,0.4451141179149097,FMeasure_Voting_Pred
3,2,0,5,8,3,0,0,2,1.0,27,1.0,0,0.976190476,1.0,0,0,7.666666667,1,0.3333,False,False,0.022645030684221846,False,0.0034392171849387107,False,0.005357129043840354,False,0.3,False,0.0,False,0.0,False,0.4807336136121799,False,0.2887194372681237,False,0.27818460939089795,FMeasure_Voting_Pred
