wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
6,4,0,5,12,15,1,4,6,2.0,36,0.0,0,0.838709677,0.3666666670000001,0,0,5.0,1,0.8333,True,False,0.47863332549734494,False,0.4718532224454384,False,0.4623432958680951,True,0.7,True,0.9,True,0.7,True,0.5541162817268452,True,0.604616688078828,True,0.5894303803067087,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.604616688078828
2,4,0,5,4,1,1,4,2,2.0,10,0.0,0,0.962962963,0.666666667,0,0,4.0,1,0.5,True,False,0.3913495389790909,False,0.4294927827252497,False,0.43168931060167054,True,0.9,True,0.6,False,0.4,True,0.5802912779193102,True,0.6468066496857202,True,0.7062000275463876,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6468066496857202
7,2,0,11,8,15,10,1,7,0.833333333,34,1.0,0,0.5,0.476190476,0,0,3.428571429,1,0.8571,False,False,0.017475631259046803,False,0.012306013703026274,False,0.0059658961190110745,False,0.1,False,0.0,False,0.1,False,0.3668968212703576,False,0.28042154879525555,False,0.1867050828747457,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.28042154879525555
8,1,0,5,14,0,3,2,8,0.14285714300000002,47,1.0,1,0.0,0.325,0,0,4.75,1,0.875,True,True,0.528255751100975,False,0.44260200912352055,False,0.413661150838825,True,0.6,False,0.5,True,0.8,True,0.6025594272719811,True,0.7842253090316835,True,0.6245438867185865,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.7842253090316835
2,3,0,1,4,1,0,1,2,2.0,9,1.0,0,0.980392157,1.0,1,1,3.0,1,0.5,True,False,0.1046688033387494,False,0.2257167684372764,False,0.1239237450603836,False,0.3,False,0.2,False,0.2,False,0.28351565288159764,False,0.4921839830414178,False,0.3713561176988561,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4921839830414178
86,3,0,13,157,3205,0,13,83,0.955080214,861,1.0,6,0.37037037,0.124735729,1,2,8.627906977,5,1.0465,True,True,0.9589437127947776,True,0.6666666666666666,True,1.0,True,0.8,True,1.0,True,0.9,False,0.4444570919569561,True,0.6446257621945373,True,0.6402978727199422,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6446257621945373
1,1,0,0,2,0,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,True,0.8857254829415325,True,0.5221335519620044,True,0.8780896677973103,True,0.7,True,0.6,False,0.3,False,0.4251346569621173,False,0.4635919992716484,True,0.5974983037465166,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4635919992716484
10,3,0,4,27,19,0,4,10,0.8666666670000001,115,1.0,2,0.847457627,0.433333333,1,1,10.0,1,0.9,True,True,0.9020726635778396,True,0.902260009013012,True,0.5567879225660012,False,0.5,True,0.6,True,0.6,False,0.4633080270902398,True,0.6101442806277387,False,0.4838693822572633,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6101442806277387
4,4,0,5,8,6,1,4,4,2.0,22,0.0,0,0.896551724,0.5,0,0,4.5,1,0.75,True,False,0.10924040955566672,False,0.4536456396271022,False,0.11927852596874972,False,0.3,True,0.7,False,0.3,False,0.4994796831192125,True,0.5705995573888917,True,0.5145843330177182,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.5705995573888917
7,4,0,6,14,21,1,5,7,2.0,39,0.0,0,0.8125,0.371428571,0,0,4.571428571,1,0.8571,False,True,0.5117696858637645,False,0.17577068684969174,False,0.14955002235864395,False,0.3,False,0.3,False,0.3,False,0.3957735848927405,False,0.4143377816086932,False,0.4249011174360451,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4143377816086932
7,1,0,5,20,0,2,3,7,0.0,75,1.0,1,0.0,0.428571429,0,0,9.571428571,5,1.4286,True,True,0.6000124928771049,True,0.5080293551293417,True,0.9083625422256676,True,0.7,True,0.8,True,0.7,True,0.5569756874866316,True,0.7842253090316836,True,0.6875196584183351,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.7842253090316836
4,4,0,6,8,6,1,5,4,2.0,22,0.0,0,0.896551724,0.5,0,0,4.5,1,0.75,False,False,0.1253549424352047,False,0.1481645643287296,False,0.14824638590600747,False,0.1,False,0.2,False,0.2,False,0.4371733333002812,False,0.4035968202321882,False,0.4046441033462369,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4035968202321882
6,4,0,5,12,15,1,4,6,2.0,35,0.0,0,0.838709677,0.3666666670000001,0,0,4.833333333,1,0.8333,True,False,0.4782220174270573,False,0.4713264136423714,False,0.4615195142114361,True,0.7,False,0.4,True,0.9,True,0.5541162817268453,True,0.6046166880788281,True,0.5894303803067086,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6046166880788281
14,3,10,19,42,91,12,9,2,2.0,170,0.0,0,0.5,0.28571428600000004,0,0,11.14285714,4,1.2143,False,False,0.3510164556418974,False,0.35337192567167724,True,0.6435335997890895,False,0.5,True,0.6,True,0.6,False,0.3817623610639172,True,0.5649156206420991,False,0.466689636198505,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.5649156206420991
6,4,0,6,12,15,1,5,6,2.0,34,0.0,0,0.838709677,0.4,0,0,4.666666667,1,0.8333,False,False,0.15754933786644415,False,0.1652406368512534,False,0.4809297362521071,True,0.6,False,0.5,False,0.3,False,0.3913901718531619,False,0.4035968202321882,False,0.4249011174360451,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4035968202321882
7,1,10,21,8,15,21,0,7,0.833333333,34,1.0,0,0.0,0.476190476,0,0,3.428571429,1,0.8571,False,False,0.00042988679127112846,False,0.00023100544656327887,False,0.0003427934309506548,False,0.2,False,0.0,False,0.0,False,0.42850548252586224,False,0.15842323030615418,False,0.18670508287474571,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.15842323030615418
5,1,0,1,12,4,1,0,4,1.166666667,121,0.0,0,0.0,0.5,0,0,21.4,4,1.8,True,False,0.3155342975988396,False,0.4540235139510018,True,0.9567381248880332,True,0.6,True,0.8,True,0.6,False,0.4674257969741616,True,0.6123465983436798,True,0.5282725833829146,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6123465983436798
14,1,0,12,42,15,4,8,14,0.641025641,182,1.0,3,0.0,0.17857142899999998,0,0,11.78571429,3,1.2857,False,True,0.9917955736392038,True,0.986496681309958,True,0.9797976250151688,True,1.0,True,0.9,True,0.9,True,0.6972091122199571,True,0.6218275452658834,True,0.6048887660444184,FMeasure_Ada_Pred,FMeasure_Ada_Pred,True,0.6218275452658834
4,4,0,6,8,6,1,5,4,2.0,22,0.0,0,0.896551724,0.5,0,0,4.5,1,0.75,False,False,0.12535494244490503,False,0.1488692688299638,False,0.14824638578868926,False,0.0,False,0.3,False,0.0,False,0.4371733333002811,False,0.4035968202321882,False,0.4046441033462369,FMeasure_Ada_Pred,FMeasure_Ada_Pred,False,0.4035968202321882
