wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
54.0,1.0,3,13.0,56.0,1411.0,4.0,9.0,54.0,0.924528,170.0,0.0,1.0,0.0,0.140432,0,0,2.12963,2.0,0.9815,False,False,0.003382988617975909,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.19030125976798695,False,0.1721124360651114,False,0.18889878364137527,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.003382988617975909
2.0,4.0,0,4.0,17.0,0.0,1.0,3.0,2.0,0.0,220.0,1.0,1.0,0.983871,0.75,0,0,105.5,1.0,0.5,True,True,0.8488495064985422,True,0.9929076813111876,True,0.9920164266069624,True,0.9,True,0.7,False,0.5,True,0.7175847284957617,True,0.8220810455632723,True,0.7556966522469662,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.8488495064985422
1.0,4.0,0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,42.0,0.0,0.0,1.0,1.0,0,0,41.0,0.0,0.0,False,True,0.6371265884699706,True,0.7728644806577005,True,0.5637491282059008,True,0.5533333333333335,False,0.4166666666666667,False,0.5,False,0.4999999965019107,False,0.4955712464474782,False,0.3380799930725247,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.6371265884699706
2.0,2.0,0,3.0,5.0,1.0,0.0,3.0,2.0,1.0,16.0,0.0,0.0,1.0,0.75,0,0,6.5,0.0,0.0,False,False,0.2028720051379052,True,0.5492055507482572,False,0.4110912292704788,False,0.2,True,0.8,False,0.0,True,0.7255434527850481,False,0.3887501148820841,False,0.17026470961577292,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2028720051379052
1.0,4.0,0,4.0,10.0,0.0,1.0,3.0,1.0,2.0,138.0,1.0,2.0,1.0,1.0,0,0,129.0,0.0,0.0,True,True,0.8575846943567391,True,0.9995505579138926,True,0.9989147655426852,True,1.0,True,0.9,True,0.8,True,0.7828668127940626,True,0.8220810455632723,True,0.8161984301421008,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.8575846943567391
5.0,1.0,0,10.0,31.0,0.0,3.0,7.0,5.0,0.0,232.0,1.0,0.0,0.0,0.366667,0,0,45.2,1.0,0.6,False,False,0.015679217263628687,False,0.02147916556394713,False,0.06767066090688646,False,0.3,False,0.1,False,0.2,False,0.13713698265306296,False,0.2606439146973295,False,0.39581841438278464,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.015679217263628687
7.0,2.0,0,10.0,57.0,9.0,0.0,10.0,2.0,0.848485,609.0,1.0,10.0,0.625,0.4,0,0,84.42857099999998,40.0,6.4286,True,True,0.9993220786971464,False,0.4639504872728854,False,0.3808207909560621,False,0.5,True,0.6,True,0.9,False,0.12693377775371087,True,0.7055727912670442,True,0.7335900565822536,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.9993220786971464
2.0,4.0,0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,45.0,1.0,0.0,0.983871,0.75,0,0,21.0,1.0,0.5,False,True,0.6664097462132194,False,0.4122386003160545,False,0.4366776076972656,False,0.2,False,0.3,False,0.15,False,0.4814126888803851,False,0.05155786566982056,False,0.16357158579037193,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.6664097462132194
7.0,2.0,0,4.0,10.0,1.0,2.0,2.0,7.0,0.416667,98.0,0.0,1.0,0.545455,0.571429,1,2,12.714286,2.0,0.8571,False,False,0.046389031685214584,False,0.0397166710644283,False,0.014524177099880934,False,0.2,False,0.0,False,0.0,False,0.1985004815880779,False,0.18398290163673628,False,0.16667448266495255,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.046389031685214584
2.0,4.0,0,3.0,23.0,0.0,1.0,2.0,2.0,0.2,139.0,1.0,2.0,0.983871,0.75,0,0,66.0,1.0,0.5,True,True,0.8479573055338078,True,0.9380819254978752,True,0.6362475694699129,False,0.4,True,0.9,True,0.8,True,0.5164203104610052,True,0.5138964587996117,True,0.5927128854876451,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.8479573055338078
